Cust_ID,fitness_gym,hiking_running,teamgames,outdooractivities,totalproducts,Avg_Spent,Days_Since_Last_Purchase,cluster_label
3694,40,48,271,36,5,79,91,1
3696,33,46,259,35,4,94,89,1
3698,30,43,185,38,5,60,101,0
3699,33,46,259,35,4,94,89,1
3701,30,47,255,33,5,73,86,1
3703,30,43,185,38,5,60,101,0
3706,33,48,234,33,5,70,104,1
3709,25,50,301,34,4,103,102,1
3710,25,50,301,34,4,103,102,1
3713,31,38,227,33,6,55,117,1
3716,32,40,137,34,6,41,84,2
3718,36,33,162,33,4,66,72,2
3720,28,35,109,33,6,35,94,2
3721,33,51,252,35,4,93,117,1
3723,28,35,109,33,6,35,94,2
3724,22,48,199,33,5,61,100,1
3726,38,62,201,32,7,48,108,1
3729,24,40,120,35,4,55,79,2
3730,32,56,294,35,4,105,107,1
3732,27,30,99,31,7,27,80,2
3733,32,41,157,34,5,53,96,2
3734,26,54,220,35,6,56,99,0
3735,36,58,183,34,5,63,89,1
3736,26,54,220,35,6,56,99,0
3738,64,56,234,32,4,97,70,1
3739,35,56,294,34,5,84,89,1
3740,35,56,294,34,5,84,89,1
3742,32,37,123,36,7,33,76,2
3744,31,54,229,36,4,88,107,1
3745,30,56,192,36,4,79,84,1
3746,20,40,211,32,5,61,78,1
3747,64,56,234,32,4,97,70,1
3748,34,38,116,34,5,45,89,2
3749,34,35,79,33,4,46,94,2
3752,39,54,162,34,4,73,81,1
3754,33,35,211,32,5,63,91,1
3755,32,38,113,32,3,72,67,2
3757,27,48,160,37,7,39,84,0
3758,37,31,60,34,3,54,64,2
3759,38,40,192,36,5,62,87,2
3760,28,30,67,34,5,32,87,2
3762,27,31,118,31,3,69,89,2
3763,28,28,252,31,4,85,113,1
3764,31,69,169,33,5,61,73,0
3765,31,69,169,33,5,61,73,0
3766,30,53,266,33,5,77,106,1
3768,30,53,266,33,5,77,106,1
3769,30,53,266,33,5,77,106,1
3770,30,53,266,33,5,77,106,1
3771,13,42,206,34,4,74,69,0
3773,30,53,266,33,5,77,106,1
3776,24,60,185,34,4,76,81,1
3777,58,50,297,33,5,88,101,1
3778,31,47,137,34,6,42,91,2
3779,43,53,257,36,5,78,87,1
3782,24,40,183,34,5,57,96,2
3783,24,41,197,34,5,60,87,2
3784,31,51,229,33,4,86,82,1
3789,42,44,95,35,5,44,87,2
3790,35,37,255,32,3,120,92,1
3792,32,48,222,31,5,67,94,1
3793,32,52,213,35,5,67,82,0
3795,26,37,72,32,4,42,78,2
3798,42,49,220,34,5,69,135,1
3799,23,69,211,34,5,68,89,0
3801,19,51,206,33,5,62,111,1
3802,38,58,160,34,6,49,72,0
3803,33,59,169,34,6,50,77,0
3804,34,56,239,34,6,61,93,0
3806,24,45,118,33,6,37,94,2
3807,30,31,106,33,5,40,71,2
3808,35,39,109,33,6,36,82,2
3810,33,56,155,38,8,36,93,0
3811,35,39,109,33,6,36,82,2
3812,29,47,157,37,6,45,81,0
3813,30,31,106,33,5,40,71,2
3817,29,41,188,36,6,49,87,0
3818,36,27,62,34,4,40,94,2
3820,34,41,255,33,4,91,90,1
3821,28,51,199,32,5,62,83,1
3822,33,56,252,36,4,95,102,1
3824,26,67,266,32,4,98,90,1
3825,58,46,259,32,5,79,118,1
3826,61,46,257,32,5,80,122,1
3827,36,42,229,31,6,57,103,1
3828,35,34,176,34,4,70,100,1
3829,36,42,229,31,6,57,103,1
3830,35,34,176,34,4,70,100,1
3833,38,67,182,33,8,40,78,0
3836,20,60,259,33,4,93,95,1
3837,29,46,176,38,4,73,97,1
3838,42,48,239,35,5,73,68,0
3842,42,47,243,37,7,53,110,0
3844,24,31,159,33,4,62,86,2
3845,20,60,259,33,4,93,95,1
3846,29,46,176,38,4,73,97,1
3847,29,47,123,34,4,59,74,2
3848,18,48,211,34,5,63,103,1
3849,54,60,341,32,6,82,104,1
3850,29,42,156,37,6,44,92,2
3852,18,48,211,34,5,63,103,1
3854,21,46,175,35,5,56,93,2
3855,35,39,116,31,7,32,82,2
3856,54,157,171,32,5,83,92,1
3857,28,49,240,34,4,88,115,1
3858,54,157,171,32,5,83,92,1
3859,28,49,240,34,4,88,115,1
3861,31,32,111,32,4,52,69,2
3863,43,45,241,37,8,46,111,0
3864,21,56,259,32,5,74,107,1
3865,32,27,178,32,4,68,78,2
3867,30,34,216,36,4,79,93,1
3868,56,55,310,32,7,65,105,1
3870,26,60,249,35,5,74,108,1
3872,32,53,192,35,5,63,68,0
3873,25,51,156,37,7,39,99,0
3874,26,67,261,32,5,78,105,1
3876,30,33,129,37,4,58,83,2
3877,18,43,198,33,4,73,115,1
3879,25,47,144,38,5,51,78,0
3880,22,46,138,38,6,41,76,0
3883,26,49,277,32,7,55,125,1
3884,26,49,277,32,7,55,125,1
3885,24,158,176,33,5,79,105,1
3887,26,49,277,32,7,55,125,1
3888,28,37,101,33,6,34,84,2
3890,28,47,152,32,6,44,96,2
3893,31,31,121,35,6,37,96,2
3894,19,41,185,34,4,70,120,1
3898,31,31,121,35,6,37,96,2
3901,18,55,204,34,4,78,108,1
3903,20,60,169,32,4,71,73,1
3904,30,40,107,35,4,53,98,2
3905,20,49,155,34,7,37,76,0
3906,55,53,254,31,4,99,92,1
3907,30,45,191,32,5,60,94,1
3908,34,35,121,33,5,45,69,2
3909,55,53,254,31,4,99,92,1
3910,26,36,85,35,4,46,102,2
3911,30,45,191,32,5,60,94,1
3912,30,29,81,35,6,30,73,2
3915,31,38,95,34,4,50,92,2
3916,62,45,248,33,4,97,109,1
3919,30,37,155,32,7,37,100,2
3920,0,53,166,40,6,44,69,0
3922,34,41,145,35,7,37,100,2
3923,21,45,205,34,5,61,112,1
3927,55,38,226,32,3,117,80,1
3928,40,54,170,33,5,60,87,1
3929,29,50,266,34,6,64,83,0
3930,32,32,103,31,4,50,89,2
3932,28,24,65,36,6,26,122,2
3934,34,48,233,33,5,70,108,1
3936,35,67,234,33,6,62,119,1
3938,26,41,185,34,6,48,79,2
3945,63,39,250,32,4,96,116,1
3947,31,29,85,31,8,22,72,2
3949,22,48,285,36,6,66,104,0
3950,34,40,231,32,6,57,111,1
3952,26,44,126,35,5,47,104,2
3953,28,46,113,36,5,45,84,2
3954,33,24,109,34,4,50,72,2
3955,32,51,149,34,5,54,87,2
3958,27,157,159,32,4,94,75,1
3960,46,50,188,34,6,53,72,0
3961,29,35,130,36,5,46,97,2
3962,26,53,253,36,4,92,102,1
3964,35,92,169,33,4,83,82,1
3965,44,50,224,33,5,71,98,1
3966,30,50,218,33,5,67,98,1
3967,30,37,229,34,4,83,128,1
3969,24,39,185,38,5,58,83,0
3972,37,34,126,32,5,46,63,2
3973,30,39,93,34,4,49,101,2
3974,29,36,106,35,4,52,99,2
3979,19,85,187,36,6,55,79,0
3980,42,42,187,37,6,52,95,0
3983,28,29,147,34,5,48,72,2
3984,68,42,262,32,4,101,114,1
3985,29,53,151,34,5,54,82,2
3986,30,53,151,34,5,54,82,2
3987,35,41,99,32,4,52,65,2
3989,26,42,125,36,5,46,92,2
3990,29,43,172,33,7,40,90,2
3991,34,91,155,34,5,63,100,1
3993,55,56,254,34,5,80,116,1
3994,29,59,208,37,6,56,86,0
3995,25,47,303,31,7,58,83,0
3996,27,37,104,33,4,51,71,2
3998,24,46,141,38,6,42,75,0
3999,42,47,187,32,7,44,74,2
4000,49,44,186,32,5,63,76,1
4002,36,34,105,31,10,21,77,2
4003,46,46,203,32,7,47,81,2
4005,26,33,94,33,5,38,81,2
4006,27,36,160,35,5,52,81,2
4008,28,34,161,35,6,43,81,2
4009,26,47,211,35,6,54,88,0
4010,25,45,311,32,5,83,108,1
4012,28,34,161,35,6,43,81,2
4013,18,95,246,37,7,57,86,0
4014,30,50,159,31,5,54,81,2
4015,26,47,211,35,6,54,88,0
4016,9,44,232,33,5,64,103,1
4018,41,70,326,35,5,95,125,1
4020,43,45,227,34,6,59,111,1
4023,18,96,246,37,7,57,86,0
4024,29,36,162,35,7,38,75,2
4025,26,40,112,34,5,43,90,2
4026,28,40,196,33,6,50,128,1
4027,26,40,112,34,5,43,90,2
4031,17,44,201,34,5,60,118,1
4032,20,54,273,32,5,76,121,1
4038,37,42,250,36,8,46,94,0
4041,32,63,252,31,4,95,90,1
4042,33,52,140,33,6,43,98,2
4045,33,52,140,33,6,43,98,2
4047,27,40,135,35,6,40,77,2
4049,15,37,216,34,5,61,96,1
4054,33,31,227,32,6,54,105,1
4055,36,37,204,33,5,62,94,1
4056,36,37,204,33,5,62,94,1
4058,24,45,258,32,5,72,89,1
4061,33,53,161,30,5,56,70,2
4062,26,39,249,36,6,59,95,0
4064,78,41,261,31,4,103,111,1
4066,32,38,154,33,6,43,85,2
4068,10,49,150,34,4,61,87,2
4074,9,71,182,34,5,60,77,0
4075,49,142,153,32,5,76,110,1
4076,31,35,85,35,4,47,75,2
4077,37,47,193,33,5,62,116,1
4078,30,52,258,35,5,75,76,0
4079,30,49,134,34,6,42,80,2
4081,37,47,188,33,5,61,112,1
4082,37,47,193,33,5,62,116,1
4083,16,50,204,33,5,61,113,1
4084,32,45,193,32,6,51,119,1
4086,27,34,87,31,5,36,83,2
4087,27,34,87,31,5,36,83,2
4088,24,74,281,33,4,103,90,1
4091,24,74,281,33,4,103,90,1
4093,23,54,261,33,5,75,78,1
4096,36,46,299,34,5,83,90,1
4100,40,39,186,33,5,60,97,1
4103,28,54,193,34,4,78,112,1
4107,25,45,227,35,4,83,103,1
4108,57,53,237,33,7,55,76,0
4109,45,45,200,34,5,65,104,1
4111,29,43,93,34,5,40,78,2
4114,30,18,68,32,5,30,73,2
4117,30,18,68,32,5,30,73,2
4119,23,54,275,33,5,77,86,1
4120,33,29,93,35,6,32,93,2
4121,24,121,185,33,4,91,90,1
4122,38,53,138,34,4,66,99,1
4124,24,121,185,33,4,91,90,1
4125,33,29,93,35,6,32,93,2
4126,35,36,146,34,5,51,87,2
4127,37,37,147,35,5,52,85,2
4129,12,36,122,35,6,35,115,2
4130,27,49,183,33,4,73,66,1
4132,30,46,178,34,3,96,111,1
4135,25,46,259,33,4,91,73,1
4138,18,28,120,36,5,41,78,2
4139,34,30,231,33,5,66,92,1
4141,34,29,222,33,5,64,78,1
4144,24,41,112,34,5,43,75,2
4146,14,52,177,34,5,56,85,0
4147,42,45,193,33,5,63,120,1
4148,47,52,286,32,6,70,109,1
4150,42,45,193,33,5,63,120,1
4151,52,46,220,32,5,70,66,1
4152,42,43,82,33,7,29,121,2
4153,44,43,83,33,7,29,125,2
4154,42,43,82,33,7,29,121,2
4155,64,33,252,31,5,76,112,1
4156,44,43,83,33,7,29,125,2
4157,42,43,82,33,7,29,121,2
4159,26,30,92,32,4,45,69,2
4160,22,52,228,32,5,67,94,1
4161,26,30,92,32,4,45,69,2
4164,16,48,276,33,4,94,117,1
4165,24,21,65,33,5,29,75,2
4168,24,34,202,35,6,50,83,2
4170,32,32,61,34,4,40,87,2
4171,28,26,149,36,4,60,68,2
4172,36,35,174,33,5,56,89,2
4175,40,39,202,33,5,63,132,1
4176,36,37,195,33,5,61,121,1
4178,56,156,149,32,4,99,107,1
4179,26,53,293,33,5,81,94,1
4181,30,62,254,31,5,76,77,1
4182,30,62,254,31,5,76,77,1
4183,30,62,254,31,5,76,77,1
4185,30,62,254,31,5,76,77,1
4186,25,39,111,34,4,53,73,2
4189,28,50,219,35,4,83,105,1
4190,30,59,210,36,6,56,82,0
4192,29,48,179,34,4,73,107,1
4194,34,42,152,34,4,66,76,2
4197,31,46,168,34,6,47,86,2
4199,42,42,81,33,7,29,109,2
4200,32,31,261,35,6,60,122,1
4204,30,19,51,33,4,34,62,2
4206,33,24,196,33,5,58,105,2
4207,32,24,198,33,5,58,111,2
4208,30,19,51,33,4,34,62,2
4209,46,53,227,33,7,52,102,1
4210,39,38,204,33,5,63,119,1
4211,29,25,104,35,6,33,95,2
4212,52,50,213,32,4,87,87,1
4213,37,21,85,35,5,36,78,2
4214,41,39,224,34,7,49,105,2
4215,41,39,224,34,7,49,105,2
4216,41,39,224,34,7,49,105,2
4217,21,26,88,34,4,43,106,2
4218,35,63,192,32,5,65,89,1
4219,28,41,304,33,4,102,98,1
4222,41,39,224,34,7,49,105,2
4223,37,21,85,35,5,36,78,2
4225,26,33,140,36,5,47,94,2
4226,23,29,130,35,4,55,97,2
4227,24,30,214,36,5,61,100,2
4228,0,44,114,37,4,49,130,2
4230,28,12,82,34,4,39,94,2
4232,27,34,246,33,4,85,98,1
4233,73,44,302,31,9,50,85,1
4236,73,44,302,31,9,50,85,1
4237,38,23,93,34,5,38,100,2
4238,37,34,99,32,6,34,94,2
4239,37,28,98,33,6,33,86,2
4240,35,42,216,34,4,82,113,1
4241,40,66,180,33,8,40,72,0
4244,30,48,149,35,4,66,96,1
4248,24,119,201,33,4,95,114,1
4249,39,66,197,32,5,67,101,1
4250,26,69,147,33,4,69,83,1
4251,31,18,52,32,3,45,103,2
4253,22,81,230,36,6,62,134,1
4255,24,39,178,33,8,35,118,2
4263,34,30,99,35,4,50,94,2
4264,41,50,250,35,5,76,73,0
4265,31,30,42,36,4,35,96,2
4267,21,39,111,31,10,21,79,2
4268,40,46,202,33,5,65,103,1
4270,30,30,42,36,4,35,96,2
4271,30,49,230,33,4,86,104,1
4272,31,37,93,33,4,49,63,2
4273,25,32,144,31,7,34,81,2
4274,24,33,144,31,7,34,81,2
4275,33,31,89,32,7,27,91,2
4276,31,30,70,33,3,55,90,2
4278,28,41,218,33,4,80,87,1
4279,29,29,54,32,3,48,110,2
4280,27,61,246,31,6,61,104,1
4281,25,30,152,32,4,60,73,2
4282,17,42,137,33,4,58,79,2
4284,36,29,96,32,4,49,86,2
4285,29,29,54,32,3,48,110,2
4286,38,42,201,34,5,63,114,1
4287,27,61,246,31,6,61,104,1
4289,25,41,166,33,5,53,84,2
4290,27,30,157,33,4,62,84,2
4292,25,36,126,34,5,45,86,2
4294,28,25,125,34,4,53,84,2
4296,37,43,117,33,5,46,74,2
4298,25,41,166,33,5,53,84,2
4299,31,27,105,34,6,33,73,2
4300,36,38,281,34,4,98,101,1
4302,36,38,281,34,4,98,101,1
4303,38,170,197,33,4,110,126,1
4311,44,45,199,34,5,65,105,1
4312,42,44,201,34,5,65,114,1
4315,34,44,293,34,8,51,124,1
4316,29,46,187,33,4,74,117,1
4317,29,28,106,34,5,40,76,2
4318,31,29,131,32,4,56,111,2
4319,30,27,87,33,4,45,87,2
4320,64,43,269,31,8,51,80,1
4322,25,38,139,36,6,40,87,2
4323,31,29,131,32,4,56,111,2
4324,32,45,234,34,4,87,120,1
4326,31,41,88,32,5,39,92,2
4329,22,60,266,33,5,77,99,1
4330,36,51,262,32,5,77,88,1
4331,34,49,145,32,5,52,71,2
4332,31,35,79,34,7,26,82,2
4333,28,48,181,33,5,58,108,1
4335,31,41,88,32,5,39,92,2
4336,28,47,190,33,5,60,87,1
4337,42,67,236,33,3,126,82,1
4338,28,34,73,32,5,34,83,2
4339,19,48,222,33,4,81,112,1
4340,42,67,236,33,3,126,82,1
4341,28,48,188,34,7,43,107,2
4342,33,34,100,32,4,50,67,2
4345,30,45,99,31,4,52,102,2
4346,33,57,228,32,6,59,106,1
4347,34,45,75,35,9,21,154,2
4348,33,57,228,32,6,59,106,1
4349,34,45,75,35,9,21,154,2
4351,30,25,96,33,5,37,73,2
4352,27,26,66,35,4,39,73,2
4353,28,27,64,33,3,51,63,2
4356,26,38,178,35,5,56,76,2
4357,26,39,178,35,5,56,77,2
4358,35,55,201,34,5,65,83,1
4359,36,54,201,34,5,65,83,1
4361,35,50,124,34,4,61,66,2
4363,30,50,209,33,4,81,116,1
4364,29,28,150,33,4,60,75,2
4366,30,50,209,33,4,81,116,1
4367,34,48,86,33,3,67,62,2
4368,35,50,124,34,4,61,66,2
4372,32,35,100,32,6,34,80,2
4374,32,45,149,32,3,86,95,1
4375,32,45,148,32,3,86,93,1
4377,32,35,100,32,6,34,80,2
4378,37,25,72,32,4,42,100,2
4379,34,36,74,36,4,45,62,2
4383,31,53,203,35,6,54,90,0
4385,36,34,149,32,4,63,66,2
4387,42,66,195,33,5,68,99,1
4388,43,65,195,32,5,67,100,1
4389,31,53,203,35,6,54,90,0
4394,32,28,137,33,6,39,73,2
4395,30,33,42,34,5,28,97,2
4399,51,47,207,34,5,68,119,1
4400,44,46,202,33,5,65,110,1
4401,31,38,120,34,4,56,66,2
4402,32,31,168,34,4,67,74,2
4405,71,38,253,32,5,79,110,1
4407,48,42,198,33,5,65,118,1
4410,32,30,134,33,7,33,81,2
4411,34,26,146,35,6,41,85,2
4412,31,49,83,36,7,29,83,2
4413,39,32,47,35,4,39,72,2
4414,24,38,82,34,4,45,73,2
4415,41,52,120,33,5,50,82,2
4417,47,52,201,30,3,110,127,1
4422,34,40,86,32,5,39,76,2
4423,40,47,200,33,5,64,110,1
4424,22,48,126,33,5,46,99,2
4426,31,34,86,35,4,47,111,2
4428,32,44,216,33,4,82,89,1
4431,30,31,89,33,6,31,71,2
4432,28,48,111,34,4,56,80,2
4435,45,53,204,34,5,68,110,1
4437,29,33,98,32,6,32,72,2
4438,29,34,52,33,4,37,92,2
4439,33,36,99,33,4,51,81,2
4440,38,36,100,34,4,52,75,2
4441,40,47,121,33,4,61,81,2
4442,38,46,121,33,5,48,82,2
4444,29,28,139,33,6,39,74,2
4446,34,35,65,37,4,43,98,2
4447,7,33,115,33,4,47,113,2
4448,37,169,247,32,6,81,80,0
4449,29,53,262,32,5,76,113,1
4450,34,52,200,32,6,53,77,0
4452,39,28,103,37,6,35,98,2
4456,31,27,75,34,6,28,97,2
4457,26,27,123,34,4,53,104,2
4458,36,34,105,34,7,30,106,2
4459,33,37,120,32,5,45,124,2
4460,28,47,131,33,4,60,87,2
4463,39,28,103,37,6,35,98,2
4464,46,32,88,35,5,41,91,2
4467,23,18,108,32,3,61,76,2
4468,29,28,85,33,3,59,83,2
4469,32,21,42,33,5,26,80,2
4471,36,29,67,38,9,19,151,2
4472,32,45,54,34,9,19,96,2
4475,31,40,223,34,4,82,115,1
4476,55,45,179,31,4,78,133,1
4477,33,27,54,35,4,38,93,2
4480,28,33,84,31,4,44,96,2
4481,30,39,168,33,4,68,95,1
4484,30,33,128,33,4,56,82,2
4487,34,40,109,32,4,54,63,2
4488,36,32,140,31,4,60,79,2
4489,29,35,55,33,3,51,122,2
4490,30,41,141,33,4,62,98,2
4491,46,54,264,34,5,80,125,1
4495,39,55,218,35,5,70,100,1
4497,28,32,91,31,4,46,83,2
4498,26,50,246,35,5,72,117,1
4499,37,31,118,36,6,37,95,2
4502,25,35,72,35,5,34,84,2
4503,32,34,93,35,6,33,98,2
4504,26,73,155,32,5,58,98,1
4505,46,47,205,33,4,83,117,1
4506,25,35,72,35,5,34,84,2
4509,20,31,196,34,5,57,107,2
4512,30,46,163,32,4,68,107,1
4513,38,41,77,32,5,38,80,2
4515,26,53,63,34,4,44,115,2
4516,40,33,52,33,4,40,84,2
4517,28,19,72,32,5,31,73,2
4518,32,38,171,33,4,69,96,1
4519,40,32,213,31,5,64,71,1
4522,31,29,143,32,5,47,99,2
4524,30,38,196,32,5,60,125,1
4525,33,28,61,34,8,20,71,2
4526,31,36,117,31,3,72,103,1
4527,31,36,117,31,3,72,103,1
4528,29,46,260,32,5,74,97,1
4530,33,28,61,34,8,20,71,2
4531,32,38,200,33,5,61,127,1
4532,31,29,143,32,5,47,99,2
4535,27,30,118,34,4,53,69,2
4536,30,38,196,32,5,60,125,1
4537,29,39,198,33,4,75,99,1
4539,34,36,159,34,4,66,107,1
4540,30,22,201,32,6,48,72,2
4544,31,16,0,35,6,14,97,2
4545,28,26,138,35,4,57,85,2
4546,28,26,138,35,4,57,85,2
4548,52,78,182,32,4,86,88,1
4549,25,42,134,32,6,39,66,2
4551,25,41,134,32,5,47,67,2
4553,30,36,76,34,6,30,83,2
4554,24,42,137,33,4,59,86,2
4555,38,34,73,29,6,29,94,2
4556,30,31,64,31,6,26,95,2
4557,22,44,176,35,5,56,75,0
4559,34,40,214,32,6,54,99,1
4561,38,112,251,32,5,87,72,1
4562,29,21,73,32,5,31,96,2
4565,30,51,261,32,5,75,91,1
4567,31,21,76,31,3,53,110,2
4568,30,25,91,32,4,45,75,2
4569,31,21,76,31,3,53,110,2
4570,24,50,133,32,4,60,68,2
4571,22,39,136,33,5,46,89,2
4572,30,51,261,32,5,75,91,1
4573,40,56,192,32,5,64,108,1
4575,39,26,133,33,4,58,92,2
4577,20,44,207,31,5,61,103,1
4578,26,34,95,31,3,62,97,2
4579,42,16,69,33,3,54,89,2
4582,32,29,70,33,3,55,106,2
4585,28,39,176,32,4,69,87,1
4589,32,32,57,36,3,53,116,2
4593,28,39,161,32,4,65,87,1
4594,34,37,39,32,4,36,100,2
4596,33,35,86,32,6,31,93,2
4598,28,39,161,32,4,65,87,1
4600,27,38,182,32,4,70,87,1
4601,28,34,116,34,5,43,103,2
4603,36,34,84,33,5,38,84,2
4604,36,37,60,32,4,42,98,2
4605,32,36,89,34,4,48,132,2
4607,33,30,37,35,3,45,112,2
4608,50,54,285,31,6,70,108,1
4611,37,26,75,33,4,43,87,2
4613,34,40,243,32,4,88,70,1
4614,30,20,151,31,4,58,72,2
4615,37,42,202,32,6,53,94,1
4616,30,35,71,32,3,56,115,2
4617,31,37,108,32,4,52,91,2
4619,35,29,169,32,3,89,61,1
4620,29,46,173,35,5,57,64,0
4623,37,42,202,32,6,53,94,1
4624,29,45,108,39,6,37,127,2
4625,30,24,173,31,3,86,75,1
4627,37,50,194,33,6,53,79,0
4629,29,24,187,33,5,55,80,2
4630,25,42,217,34,4,80,91,1
4632,38,45,201,33,5,64,108,1
4633,47,42,207,33,6,55,94,1
4634,33,26,70,33,5,33,89,2
4637,45,27,80,32,5,37,101,2
4639,37,45,187,33,4,76,116,1
4643,30,44,221,33,5,66,73,1
4644,26,34,142,32,6,39,79,2
4646,53,41,86,32,4,53,100,2
4650,38,126,232,31,6,72,107,1
4652,36,42,166,32,5,56,84,2
4653,31,36,102,33,4,51,65,2
4655,41,16,38,33,4,32,64,2
4658,48,26,110,30,5,43,81,2
4659,54,46,172,33,7,44,116,2
4660,54,46,172,33,7,44,116,2
4661,43,30,105,32,6,35,88,2
4663,80,38,247,31,5,80,135,1
4664,38,45,241,33,4,90,112,1
4665,80,38,247,31,5,80,135,1
4667,38,33,58,33,5,33,86,2
4668,43,29,94,32,5,40,64,2
4670,38,28,131,32,4,58,78,2
4672,41,39,79,34,4,49,106,2
4673,33,42,194,34,6,51,87,2
4675,30,39,164,32,4,67,82,1
4681,51,29,74,36,4,48,68,2
4682,32,24,45,34,5,27,86,2
4683,35,30,101,34,7,29,91,2
4685,32,24,45,34,5,27,86,2
4686,34,41,183,33,4,73,96,1
4687,37,24,38,31,4,33,70,2
4688,38,31,57,32,3,53,78,2
4689,35,30,101,34,7,29,91,2
4690,47,40,204,33,5,65,119,1
4691,52,43,97,32,5,45,86,2
4693,49,32,152,30,5,53,61,2
4696,50,45,91,34,5,44,88,2
4697,27,22,118,35,4,51,102,2
4698,40,33,49,31,5,31,92,2
4701,26,40,152,33,4,63,76,2
4702,45,45,82,33,5,41,98,2
4706,49,47,125,32,6,43,89,2
4707,46,47,231,32,5,72,91,1
4709,46,33,77,32,6,32,77,2
4710,39,36,67,33,4,44,99,2
4711,34,43,138,33,7,36,82,2
4712,39,52,273,32,5,80,80,1
4714,32,40,109,34,4,54,95,2
4715,37,34,97,34,5,41,93,2
4717,39,31,29,32,6,22,105,2
4719,42,49,203,33,5,66,111,1
4720,34,43,138,33,7,36,82,2
4723,39,52,273,32,5,80,80,1
4724,38,52,191,32,5,63,99,1
4726,38,43,136,33,6,42,68,2
4728,38,39,61,33,4,43,95,2
4729,38,47,59,33,4,45,88,2
4730,26,61,280,32,5,80,117,1
4732,35,34,69,33,4,43,96,2
4734,39,57,264,34,5,79,109,1
4737,43,42,135,32,5,51,92,2
4739,39,57,264,34,5,79,109,1
4740,32,38,93,34,4,50,67,2
4741,50,45,76,33,4,51,93,2
4742,27,40,73,37,4,45,110,2
4743,36,39,286,34,4,99,95,1
4744,36,39,286,34,4,99,95,1
4745,36,39,286,34,4,99,95,1
4746,40,38,199,33,5,62,103,1
4747,36,39,286,34,4,99,95,1
4748,40,38,199,33,5,62,103,1
4750,36,39,286,34,4,99,95,1
4754,34,20,116,33,4,51,96,2
4757,37,19,75,32,5,33,97,2
4760,42,33,226,30,5,67,86,1
4763,36,24,118,32,7,30,78,2
4764,52,37,72,34,4,49,90,2
4767,38,19,58,32,4,37,80,2
4768,26,43,150,32,6,42,86,2
4769,46,36,96,32,4,53,121,2
4770,39,48,77,31,4,49,82,2
4771,36,42,96,31,3,69,92,1
4772,34,36,96,31,3,66,97,2
4773,35,38,104,31,3,70,95,1
4775,39,48,77,31,4,49,82,2
4776,22,50,139,34,4,62,102,2
4777,35,51,165,32,4,71,81,1
4778,40,46,112,31,4,58,89,2
4779,38,27,50,34,4,38,89,2
4784,40,41,129,34,4,61,107,2
4785,59,46,153,32,6,49,68,2
4786,37,27,53,34,4,38,100,2
4787,36,55,141,32,5,53,100,2
4789,30,26,56,35,6,25,89,2
4791,37,25,138,31,4,58,96,2
4792,33,38,105,34,4,53,81,2
4793,32,36,93,34,5,39,65,2
4794,42,37,141,33,5,51,94,2
4795,38,44,143,31,3,86,93,1
4796,44,27,96,31,4,50,105,2
4797,38,44,143,31,3,86,93,1
4798,40,32,117,33,5,45,98,2
4800,44,27,96,31,4,50,105,2
4801,34,22,47,34,4,35,92,2
4802,38,44,143,31,3,86,93,1
4803,34,35,227,35,4,83,92,1
4804,36,33,90,32,4,48,86,2
4805,39,31,97,33,8,25,80,2
4806,42,45,121,32,9,27,82,2
4807,24,45,160,37,6,45,97,0
4808,34,40,224,32,4,83,114,1
4809,23,53,173,33,5,57,87,2
4810,44,43,172,32,3,97,110,1
4811,32,41,75,34,4,46,81,2
4812,45,41,130,31,4,62,125,1
4813,20,33,67,35,5,31,75,2
4814,33,104,80,33,6,42,78,0
4819,53,102,67,31,6,43,77,2
4821,34,37,65,31,7,24,99,2
4824,40,41,48,32,4,41,93,2
4825,30,46,131,35,5,49,96,2
4826,37,55,203,32,5,66,110,1
4827,42,54,196,33,5,65,116,1
4828,26,47,104,36,6,36,100,2
4829,57,56,194,31,4,85,118,1
4830,37,38,115,31,8,28,85,2
4831,32,38,163,33,3,89,64,1
4834,28,45,97,34,3,68,115,1
4835,39,35,96,32,3,68,102,1
4836,35,39,117,33,4,56,101,2
4839,42,36,86,33,5,40,87,2
4840,42,36,37,32,5,30,77,2
4844,29,59,143,32,4,66,95,1
4848,35,39,117,33,4,56,101,2
4849,45,43,105,32,5,45,110,2
4850,37,43,214,32,5,66,122,1
4852,16,29,79,34,4,40,95,2
4853,40,42,108,32,5,45,112,2
4854,31,45,266,32,5,75,97,1
4855,31,45,266,32,5,75,97,1
4856,31,45,266,32,5,75,97,1
4857,31,45,266,32,5,75,97,1
4858,31,45,266,32,5,75,97,1
4859,31,45,266,32,5,75,97,1
4860,32,30,49,34,4,37,82,2
4863,12,35,150,35,4,58,118,2
4866,20,43,119,34,4,54,97,2
4868,36,61,243,35,6,63,100,0
4869,29,44,105,32,4,53,79,2
4871,32,45,98,32,6,35,87,2
4872,32,38,84,35,5,38,98,2
4873,31,39,112,36,6,37,98,2
4874,2,43,119,33,5,40,90,2
4875,30,60,100,34,5,45,87,2
4877,36,61,243,35,6,63,100,0
4880,30,51,59,33,5,35,78,2
4881,36,39,120,32,7,33,101,2
4883,25,35,101,30,2,96,96,1
4884,31,46,97,32,6,35,98,2
4886,31,46,97,32,6,35,98,2
4887,14,184,159,31,4,97,93,1
4888,42,44,197,33,5,64,118,1
4889,37,43,97,32,4,53,68,2
