Cust_ID,Email_Clicks,SM_Comments,App_Clicks,SM_Likes,SM_Shares,SM_Clicks,fitness_gym,hiking_running,teamgames,outdooractivities,totalproducts,Avg_Spent,Days_Since_Last_Purchase,cluster_id,education_level,dependents,city,age,sex
5098,26,4,121,0,2,7,30,36,49,35,4,38,88,02,PhD,False,other,27,female
5099,34,1,6,11,0,59,27,36,162,33,4,65,89,22,High School,False,Birmingham,64,male
5100,6,11,5,65,25,2,36,42,177,35,5,58,100,12,High School,False,Birmingham,24,female
5101,70,2,3,10,0,67,45,54,268,33,6,67,88,21,Bachelor,False,other,26,male
5102,69,2,0,11,1,102,31,40,58,33,5,33,79,22,High School,False,London,61,female
5103,19,16,1,80,20,18,34,29,92,35,6,32,87,12,High School,False,London,27,male
5104,73,2,1,8,2,66,32,31,98,35,7,28,84,22,High School,False,other,62,male
5105,10,21,3,59,18,9,28,42,156,35,6,44,79,12,less than high school,False,other,20,female
5107,12,2,75,7,2,3,45,54,268,33,6,67,88,01,Bachelor,False,other,23,female
5108,54,2,6,9,2,59,25,46,208,33,6,52,124,21,less than high school,False,other,20,male
5110,27,3,52,0,0,4,28,46,76,33,5,37,80,02,Master,False,other,29,female
5111,18,9,4,52,22,14,31,43,104,36,7,31,88,12,High School,False,other,18,female
5112,2,24,3,24,24,5,28,32,141,31,4,58,71,12,Master,False,Birmingham,35,female
5113,62,2,1,5,1,99,23,30,105,31,4,48,86,22,High School,False,Birmingham,72,male
5114,8,12,3,59,13,3,33,31,64,32,6,27,80,12,High School,False,other,27,male
5116,11,16,3,25,8,5,29,36,25,32,4,31,96,12,High School,False,other,19,female
5117,11,19,3,54,21,5,41,50,98,33,5,45,84,12,High School,False,other,55,female
5118,64,1,5,9,2,102,62,38,100,34,4,59,104,22,less than high school,False,Birmingham,64,male
5123,11,7,3,53,14,6,27,28,110,35,4,50,98,12,High School,False,other,23,female
5125,28,2,57,0,0,8,28,24,63,31,4,37,87,02,PhD,False,London,22,female
5128,5,19,2,69,18,19,27,34,60,34,4,39,86,12,Bachelor,False,other,25,female
5129,48,0,4,2,2,58,35,46,195,33,5,62,103,21,Bachelor,True,other,29,male
5130,27,2,52,1,2,19,44,48,189,33,5,63,107,01,High School,False,London,56,male
5131,39,1,1,7,2,61,46,36,132,32,8,31,75,22,High School,False,other,74,male
5132,14,23,5,69,10,11,30,45,230,33,4,85,108,11,High School,True,London,25,female
5133,10,9,3,82,14,9,35,46,195,33,5,62,103,11,less than high school,True,other,21,female
5134,81,0,5,10,2,79,44,48,189,33,5,63,107,21,High School,False,Birmingham,72,male
5135,5,8,2,80,11,18,28,32,99,32,4,48,88,12,Master,False,Birmingham,34,female
5137,5,10,1,48,26,1,25,29,84,33,4,43,112,12,High School,True,London,25,female
5142,84,2,4,3,2,91,20,31,111,36,5,40,107,22,Master,True,other,28,female
5143,14,21,2,27,10,18,20,31,111,36,5,40,107,12,Master,True,other,26,female
5144,18,9,0,46,21,12,29,39,307,32,5,82,127,11,Bachelor,False,London,24,female
5145,41,1,4,0,2,56,37,36,201,33,5,62,104,21,Master,True,other,31,male
5146,2,20,1,42,23,1,29,39,307,32,5,82,127,11,High School,True,London,38,female
5148,16,1,105,6,2,5,20,31,111,36,5,40,107,02,High School,False,Birmingham,48,male
5151,85,0,6,9,1,51,22,44,265,34,5,73,97,21,High School,False,Birmingham,60,female
5152,54,2,4,3,2,100,22,44,265,34,5,73,97,21,PhD,True,Birmingham,59,male
5153,3,16,4,50,14,15,28,23,81,31,4,41,107,12,Bachelor,False,other,26,female
5154,22,3,75,2,2,12,15,42,151,32,6,40,85,02,less than high school,True,other,25,female
5155,9,14,5,36,9,13,21,37,142,38,5,48,75,12,less than high school,False,London,19,female
5156,11,13,4,51,13,0,28,23,81,31,4,41,107,12,less than high school,False,other,21,female
5157,11,12,3,57,10,19,22,44,265,34,5,73,97,11,High School,False,other,21,female
5159,16,10,4,52,24,18,28,32,75,32,6,28,77,12,High School,False,Birmingham,22,male
5160,8,12,0,18,18,10,12,50,159,30,4,63,81,11,Bachelor,False,Birmingham,24,female
5161,0,18,4,35,18,15,34,28,74,31,3,56,100,12,High School,True,London,26,female
5162,0,16,5,23,9,2,12,50,159,30,4,63,81,11,Master,False,other,27,female
5163,12,17,1,24,12,7,28,32,75,32,6,28,77,12,Bachelor,False,other,22,male
5164,33,3,58,3,2,9,27,36,161,31,4,64,73,02,Master,False,other,36,female
5167,11,24,0,25,18,2,34,35,89,32,7,28,89,12,Bachelor,False,other,36,female
5168,50,1,2,3,0,68,27,36,161,31,4,64,73,22,High School,False,other,54,female
5173,82,1,5,10,0,62,21,36,159,33,5,50,82,22,Bachelor,False,other,67,female
5174,10,2,38,6,0,0,28,27,88,33,4,44,90,02,High School,False,Birmingham,73,male
5175,83,1,0,1,0,88,36,48,225,33,6,57,93,21,Bachelor,False,other,70,female
5176,84,0,2,10,0,101,27,35,99,32,6,33,97,22,High School,False,Birmingham,23,male
5177,9,21,4,43,19,4,22,38,90,32,4,46,63,12,Bachelor,False,Birmingham,20,female
5178,14,12,1,75,22,3,28,28,122,31,4,53,72,12,High School,False,London,18,female
5179,5,24,1,48,7,3,21,26,124,31,4,51,91,12,High School,False,other,34,female
5180,35,0,0,4,1,72,24,23,108,33,5,38,77,22,Master,False,other,24,male
5181,19,23,4,38,14,17,32,37,65,34,5,34,70,12,Master,False,Birmingham,24,female
5183,26,1,6,0,2,75,28,28,122,31,4,53,72,22,Master,False,other,34,male
5185,80,2,4,7,1,91,28,44,113,35,4,55,110,22,less than high school,False,other,23,female
5186,9,7,3,27,17,6,71,42,249,30,5,79,79,11,High School,False,other,45,female
5188,11,7,2,69,24,0,71,42,249,30,5,79,79,11,Bachelor,False,other,24,female
5190,15,7,3,37,22,7,36,53,116,35,4,60,86,12,Master,False,Birmingham,21,female
5191,7,14,5,73,16,10,27,43,114,35,4,55,110,12,Master,False,other,25,male
5192,11,12,2,45,11,4,28,44,113,35,4,55,110,12,High School,False,Birmingham,22,female
5193,4,7,1,22,21,14,32,49,144,33,4,65,95,11,Bachelor,False,London,20,female
5194,25,0,1,8,0,76,29,31,57,33,4,38,98,22,Master,True,other,20,male
5195,80,2,5,0,0,92,28,34,53,31,5,30,113,22,High School,True,Birmingham,20,male
5196,8,17,1,67,7,19,28,42,181,33,4,71,112,11,less than high school,False,other,19,female
5198,1,11,4,68,24,7,38,53,249,34,6,63,107,11,PhD,False,Birmingham,26,male
5199,9,4,90,5,2,19,30,49,219,33,4,83,90,01,Bachelor,False,Birmingham,34,male
5200,12,24,2,50,25,19,24,39,137,35,6,40,87,12,High School,True,other,23,female
5204,3,0,80,2,0,16,48,56,213,32,5,70,93,01,PhD,False,London,34,male
5205,15,15,5,33,24,3,24,47,207,32,6,52,99,11,less than high school,True,Birmingham,26,female
5209,25,1,1,10,1,76,48,56,213,32,5,70,93,21,Master,True,other,67,male
5210,9,4,44,5,0,18,18,47,105,34,5,41,88,02,PhD,False,other,45,male
5212,10,17,1,19,7,6,25,44,252,30,5,71,85,11,Master,False,Birmingham,27,female
5213,68,1,4,1,2,78,24,47,207,32,6,52,99,21,Bachelor,False,Birmingham,26,male
5214,82,1,2,8,1,92,30,37,47,31,4,37,69,22,Master,False,other,70,female
5216,9,12,3,21,15,14,33,41,78,34,5,38,78,12,PhD,False,Birmingham,24,male
5217,10,13,3,28,26,4,24,44,235,32,6,56,106,11,High School,False,other,19,female
5222,5,15,4,84,21,11,28,31,367,32,4,115,85,11,less than high school,False,Birmingham,28,female
5223,14,18,3,86,18,18,28,29,80,33,3,57,70,12,Bachelor,True,other,18,female
5224,51,1,7,5,2,88,61,41,251,31,5,77,124,21,less than high school,True,other,36,male
5225,19,8,3,27,13,1,33,41,78,34,5,38,78,12,Bachelor,False,Birmingham,37,female
5227,41,1,1,5,2,100,20,117,173,34,4,86,115,21,High School,False,Birmingham,23,male
5228,2,8,0,31,23,5,20,118,174,34,4,87,119,11,less than high school,True,other,18,female
5229,3,9,5,24,22,4,25,36,151,32,4,61,79,12,High School,False,other,18,female
5230,1,10,2,35,19,4,25,36,151,32,4,61,79,12,Bachelor,True,Birmingham,55,female
5231,1,0,102,5,0,21,51,45,291,33,5,84,92,01,Master,False,other,28,female
5232,13,9,0,72,15,3,25,36,151,32,4,61,79,12,Master,False,other,18,male
5234,12,1,99,5,1,16,0,20,48,34,4,26,91,02,High School,False,other,27,female
5237,2,15,2,64,22,2,32,14,69,34,7,22,92,12,Bachelor,False,London,20,female
5238,34,0,2,1,1,51,32,17,148,33,4,58,90,22,less than high school,False,London,24,male
5239,15,15,5,67,14,15,33,47,133,33,6,41,100,12,less than high school,False,other,54,female
5240,4,3,89,7,1,3,40,52,159,33,9,32,114,02,less than high school,True,Birmingham,28,female
5241,24,0,2,0,0,58,40,52,159,33,9,32,114,22,less than high school,True,Birmingham,22,male
5247,30,2,3,2,1,65,25,32,124,30,4,53,88,22,Bachelor,False,other,30,male
5248,27,1,82,4,2,0,37,35,80,34,5,38,92,02,less than high school,False,other,48,male
5249,14,2,115,5,0,21,60,37,126,31,6,43,64,02,Bachelor,False,other,41,male
5251,2,23,5,56,7,2,33,36,138,34,6,41,75,12,High School,True,other,19,female
5252,9,10,2,31,14,11,17,60,279,33,5,78,109,11,High School,True,London,19,female
5253,1,11,2,54,8,17,32,47,182,36,4,75,75,10,PhD,True,Birmingham,26,female
5254,82,1,6,2,1,95,26,38,67,32,3,55,85,22,Bachelor,False,Birmingham,72,male
5261,83,2,0,4,0,75,12,50,129,36,5,46,69,20,High School,False,other,23,female
5263,16,14,1,72,20,16,54,35,61,34,3,62,112,12,less than high school,False,Birmingham,25,female
5266,32,1,3,0,0,73,28,32,54,33,6,25,104,22,less than high school,False,other,20,male
5267,67,0,4,4,0,92,26,30,160,32,4,62,60,22,Master,False,Birmingham,71,female
5269,0,21,1,34,8,2,18,44,219,33,5,63,119,11,Master,True,other,39,female
5270,7,16,1,60,16,0,29,25,83,32,3,57,87,12,Bachelor,False,Birmingham,28,male
5272,12,13,3,66,19,12,30,29,7,35,4,26,83,12,Master,False,other,20,female
5273,50,2,2,7,1,84,20,53,145,35,6,43,84,20,PhD,False,other,67,male
5274,26,1,61,2,0,7,19,49,113,34,4,54,100,02,less than high school,False,Birmingham,30,male
5275,9,23,3,85,8,12,30,29,7,35,4,26,83,12,less than high school,True,Birmingham,27,female
5277,20,1,76,0,1,0,25,85,309,32,5,91,77,01,Master,False,London,33,female
5278,85,0,4,9,1,68,27,37,170,32,4,67,77,21,Bachelor,False,other,21,male
5279,2,14,1,35,20,11,41,44,239,34,8,45,138,11,less than high school,True,Birmingham,26,female
5283,27,4,82,2,0,19,30,28,105,33,6,33,91,02,Master,False,London,22,female
5284,19,18,0,78,25,1,41,44,239,34,8,45,138,11,Bachelor,False,Birmingham,26,female
5285,2,19,0,75,17,8,37,87,169,32,5,65,85,11,Bachelor,False,other,22,female
5286,16,14,0,35,18,0,27,30,160,33,3,84,97,11,Master,False,other,29,female
5287,76,1,1,7,1,92,35,40,97,35,6,35,99,22,Bachelor,True,other,20,female
5291,19,12,4,83,25,11,27,37,170,32,4,67,77,11,Bachelor,False,London,19,female
5292,4,19,0,38,24,2,30,28,105,33,6,33,91,12,Bachelor,False,Birmingham,62,male
5293,12,8,0,43,21,16,25,85,309,32,5,91,77,11,High School,True,other,18,male
5294,36,0,0,4,2,52,40,53,93,33,7,32,119,22,Bachelor,False,other,70,male
5295,12,1,71,4,0,6,44,51,80,32,8,26,97,02,Bachelor,True,other,48,male
5296,15,3,94,4,0,0,41,44,239,34,8,45,138,01,less than high school,True,London,30,female
5297,3,18,2,71,11,0,34,36,58,32,7,23,90,12,Master,False,Birmingham,60,female
5298,32,2,71,1,2,12,37,87,169,32,5,65,85,01,Bachelor,False,other,22,male
5299,54,0,4,10,1,81,27,76,147,32,5,57,82,20,Master,False,other,26,male
5301,36,4,83,7,1,17,31,50,272,32,5,77,84,01,Master,False,other,54,female
5302,9,7,3,47,14,1,31,50,272,32,5,77,84,11,Bachelor,False,other,56,female
5303,55,2,2,8,0,85,31,50,272,32,5,77,84,21,Bachelor,False,other,21,female
5304,79,2,0,3,1,102,31,50,272,32,5,77,84,21,Master,False,other,23,male
5305,5,15,0,66,14,2,34,37,55,31,5,32,103,12,Bachelor,False,other,21,female
5308,15,23,3,27,16,1,9,39,115,33,4,49,111,12,less than high school,False,other,33,female
5309,17,9,5,58,8,9,9,20,3,34,3,22,63,12,Bachelor,False,Birmingham,19,female
5310,5,24,5,61,10,13,31,50,272,32,5,77,84,11,Bachelor,True,Birmingham,25,female
5312,34,0,0,10,2,61,23,49,242,33,5,70,103,21,High School,True,other,59,female
5313,11,0,68,7,2,1,30,28,130,30,4,55,92,02,PhD,False,Birmingham,22,female
5315,18,24,0,64,10,19,26,41,91,32,4,48,87,12,PhD,False,other,38,female
5316,12,12,1,40,19,2,24,53,153,32,5,53,78,12,Bachelor,False,Birmingham,25,female
5317,81,0,7,6,2,92,22,50,277,32,5,77,81,21,High School,False,other,66,male
5320,70,1,2,10,2,53,23,68,156,32,6,47,86,20,High School,False,London,29,male
5323,12,8,3,66,12,1,33,51,78,35,7,29,87,12,High School,True,other,29,female
5326,29,0,4,1,0,95,28,36,136,35,4,59,104,22,less than high school,True,other,24,female
5329,18,15,4,82,9,4,20,35,304,32,5,79,116,11,Bachelor,True,Birmingham,33,female
5332,3,18,2,69,24,16,34,29,56,34,7,22,97,12,High School,False,Birmingham,19,female
5333,11,17,4,72,17,8,29,42,284,35,4,98,86,11,High School,False,Birmingham,39,male
5335,32,2,4,2,1,80,48,26,100,34,8,26,76,22,Bachelor,False,Birmingham,66,male
5336,11,19,1,52,13,13,72,167,142,31,5,83,123,11,less than high school,True,Birmingham,55,female
5344,7,12,4,61,21,6,28,51,251,31,4,91,87,11,Bachelor,True,Birmingham,22,female
5346,16,19,5,27,14,4,30,70,219,30,4,88,125,11,less than high school,False,other,21,female
5349,64,1,6,8,1,81,28,51,251,31,4,91,87,21,Master,False,Birmingham,56,male
5351,10,10,5,53,15,8,34,40,117,34,5,45,83,12,Bachelor,True,London,40,female
5352,8,17,4,63,23,13,33,42,117,34,5,46,82,12,High School,False,other,23,female
5354,15,17,1,46,15,6,32,15,131,31,4,53,105,12,less than high school,True,Birmingham,23,female
5355,36,4,47,0,2,14,23,39,123,34,5,44,68,02,High School,True,London,44,male
5356,11,9,1,30,16,13,34,40,117,34,5,45,83,12,Bachelor,True,Birmingham,60,male
5357,10,21,0,42,18,18,33,42,117,34,5,46,82,12,High School,False,Birmingham,24,female
5358,3,11,4,24,10,1,32,15,131,31,4,53,105,12,High School,True,Birmingham,19,female
5361,79,0,2,4,1,59,35,25,124,29,5,43,68,22,High School,False,Birmingham,65,male
5362,5,23,5,85,8,8,24,17,86,32,4,40,80,12,Bachelor,False,London,24,female
5363,23,4,52,7,1,13,15,26,56,35,8,17,87,02,less than high school,False,London,53,male
5364,83,1,5,4,1,84,17,33,242,32,5,65,117,21,less than high school,False,London,35,male
5368,28,1,76,0,2,9,17,33,242,32,5,65,117,01,Bachelor,True,Birmingham,28,male
5369,2,23,5,26,11,7,31,14,89,32,6,28,73,12,High School,False,other,21,female
5370,85,0,0,8,1,85,28,42,190,33,4,74,119,21,less than high school,True,other,26,male
5372,50,1,1,7,1,71,12,9,7,34,4,16,123,22,High School,False,Birmingham,66,male
5374,16,0,67,4,1,5,28,18,95,34,3,59,99,02,High School,False,Birmingham,79,male
5375,74,1,7,8,0,75,31,40,119,32,6,37,87,22,Master,True,London,23,male
5376,45,0,5,5,0,66,28,18,95,34,3,59,99,22,High School,True,London,34,male
5377,6,17,4,49,23,1,30,22,90,36,6,30,96,12,Master,False,London,25,male
5378,69,1,0,9,1,80,45,22,98,33,7,29,89,22,High School,False,other,71,female
5379,55,1,6,11,2,73,39,40,251,35,6,61,119,21,High School,False,other,21,male
5380,5,23,4,58,15,15,29,20,145,33,3,76,89,12,Bachelor,False,other,58,male
5381,86,1,5,0,1,65,30,18,155,32,3,79,81,21,Bachelor,False,other,21,male
5382,34,3,103,7,1,0,45,50,195,33,5,65,110,01,High School,True,other,26,male
5385,13,16,5,37,11,12,48,37,254,32,3,124,120,11,less than high school,False,London,27,male
5386,15,14,4,39,15,8,44,43,195,33,5,63,112,11,Bachelor,False,other,32,female
5387,65,0,6,11,2,75,52,44,194,33,5,65,111,21,Bachelor,True,other,23,male
5388,81,2,4,2,2,94,52,47,192,33,5,65,110,21,Bachelor,False,other,21,male
5389,18,4,99,1,0,18,45,50,195,33,5,65,110,01,less than high school,True,Birmingham,30,male
5390,11,12,5,23,15,9,50,51,191,33,5,65,104,11,less than high school,False,London,19,female
5391,22,2,38,3,2,5,30,43,188,32,6,49,111,02,High School,True,London,30,male
5392,13,2,49,2,2,0,26,49,208,33,6,53,121,01,PhD,True,Birmingham,67,female
5394,14,14,5,72,14,17,27,64,247,33,5,75,87,11,Bachelor,False,other,20,female
5396,80,2,4,3,0,62,21,98,219,32,5,74,71,20,Bachelor,False,Birmingham,33,male
5398,1,7,4,51,10,6,28,42,105,33,6,35,79,12,Bachelor,False,Birmingham,25,female
5399,5,4,67,0,1,3,30,36,123,31,7,32,65,02,High School,True,other,27,female
5400,25,1,42,1,0,2,30,33,92,32,5,38,78,02,Bachelor,False,other,34,male
5401,6,18,4,68,23,15,39,57,108,32,5,48,79,12,Bachelor,False,London,65,female
5402,11,0,85,6,1,5,34,42,131,31,4,60,74,02,Bachelor,False,London,60,male
5404,0,22,5,64,19,17,30,33,92,32,5,38,78,12,High School,False,Birmingham,21,female
5405,18,24,1,80,12,14,21,98,219,32,5,74,71,10,Bachelor,False,London,25,female
5406,7,3,93,1,0,15,62,41,150,31,6,48,65,02,Bachelor,False,other,27,male
5407,3,22,2,38,15,15,62,42,150,31,6,48,65,12,Bachelor,False,Birmingham,24,female
5409,11,21,3,66,26,3,34,60,230,34,5,72,100,11,less than high school,False,other,33,female
5412,4,10,1,63,18,5,28,42,105,33,6,35,79,12,Bachelor,False,other,18,female
5413,19,0,60,1,2,4,28,49,224,34,5,67,89,01,High School,False,other,21,female
5414,16,18,4,56,11,6,32,42,107,34,3,72,76,12,Bachelor,False,other,33,female
5419,53,2,3,1,2,87,20,39,104,31,4,49,92,22,Master,True,London,27,male
5422,86,2,1,6,1,59,49,52,196,33,5,66,106,21,Bachelor,True,other,31,female
5423,10,7,2,35,11,0,30,42,93,32,6,33,89,12,Bachelor,False,other,26,female
5425,9,16,3,65,14,6,26,34,111,35,4,52,94,12,Master,False,Birmingham,25,male
5428,16,10,2,46,9,16,23,35,81,33,6,29,82,12,High School,False,London,25,female
5429,5,24,4,74,10,0,23,34,131,36,3,75,81,12,Master,False,London,35,female
5431,35,1,64,5,1,11,19,86,137,30,4,68,88,01,Master,False,London,27,male
5432,26,1,7,10,1,94,29,58,248,33,4,92,103,21,Bachelor,True,other,35,male
5433,14,0,79,3,0,14,22,52,174,33,6,47,107,02,less than high school,True,Birmingham,35,female
5436,19,11,2,66,15,15,33,50,67,31,4,46,99,12,less than high school,False,Birmingham,21,female
5437,1,1,92,0,0,0,22,52,174,33,6,47,107,02,Bachelor,False,other,43,female
5438,3,9,2,24,19,9,23,52,166,33,5,55,92,12,High School,True,Birmingham,21,female
5440,68,0,1,9,1,55,50,36,135,31,6,42,99,22,less than high school,True,Birmingham,74,male
5441,17,10,1,40,16,6,31,32,77,31,4,43,94,12,High School,False,other,21,male
5442,24,0,111,6,1,20,28,28,57,33,5,30,104,02,less than high school,False,other,26,male
5443,28,2,2,4,0,93,25,28,88,33,4,44,82,22,Master,False,London,22,male
5444,15,13,2,49,13,18,23,55,266,34,5,76,94,11,High School,True,Birmingham,18,male
5446,66,1,5,8,2,94,23,55,266,34,5,76,94,21,High School,False,other,21,female
5448,16,14,3,78,13,11,43,47,213,34,6,57,76,10,Bachelor,False,other,18,female
5449,13,18,2,73,8,3,32,23,128,35,4,55,78,12,High School,False,Birmingham,20,female
5450,8,23,1,36,21,2,29,30,47,36,3,48,90,12,Master,False,London,18,female
5452,34,4,122,4,0,8,26,31,113,36,7,30,84,02,High School,False,other,30,male
5454,41,0,1,9,0,86,29,32,104,34,4,50,126,22,less than high school,True,London,21,female
5455,62,2,0,11,1,93,23,37,72,35,5,34,96,22,Bachelor,False,other,27,male
5456,8,0,115,0,1,2,27,49,119,36,6,39,86,02,High School,False,Birmingham,71,female
5457,11,16,2,15,19,13,30,39,83,34,3,62,105,12,less than high school,False,other,24,female
5458,15,23,3,81,24,2,26,48,203,33,4,78,110,11,Bachelor,False,other,64,female
5459,11,18,3,23,22,8,26,48,203,33,4,78,110,11,High School,False,Birmingham,23,female
5462,25,2,47,0,2,10,19,45,151,33,3,83,156,01,less than high school,False,Birmingham,64,male
5463,48,0,5,8,2,65,22,38,71,34,5,33,75,22,High School,False,other,34,male
5466,2,1,84,0,1,7,26,48,203,33,4,78,110,01,less than high school,False,other,29,female
5470,3,1,118,7,0,21,19,45,151,33,3,83,156,01,High School,True,London,77,female
5471,0,19,1,15,15,16,54,54,267,32,5,82,121,11,High School,False,other,18,female
5472,14,24,0,33,14,12,51,94,247,30,5,85,116,11,less than high school,True,London,21,female
5476,4,14,3,46,24,12,31,53,83,33,5,40,78,12,Bachelor,False,other,38,female
5477,12,20,3,18,20,16,31,69,227,33,5,72,116,11,High School,False,Birmingham,19,male
5478,12,19,2,67,12,17,20,54,142,33,3,83,83,11,Master,False,Birmingham,22,female
5479,10,16,2,39,21,4,24,47,275,32,4,95,100,11,less than high school,False,other,24,female
5480,85,0,3,5,1,86,24,47,275,32,4,95,100,21,less than high school,True,other,27,male
5481,12,10,1,23,7,2,37,49,119,33,5,48,86,12,Bachelor,False,London,40,female
5483,56,2,0,4,0,58,24,47,275,32,4,95,100,21,Master,True,London,23,male
5485,3,19,1,42,7,10,31,45,119,32,6,38,92,12,Bachelor,False,London,36,female
5486,14,22,0,24,14,7,36,29,85,33,6,31,79,12,Bachelor,False,other,23,female
5487,43,1,7,4,2,69,24,47,275,32,4,95,100,21,less than high school,False,other,72,female
5488,9,22,4,23,20,5,26,46,185,33,4,73,101,11,Bachelor,True,Birmingham,27,male
5489,44,1,3,11,0,102,26,43,121,31,3,74,86,21,Master,False,other,23,male
5490,3,8,4,29,8,13,37,49,119,33,5,48,86,12,less than high school,False,other,29,male
5491,3,9,0,22,13,16,30,36,152,33,4,63,105,11,less than high school,True,Birmingham,24,female
5492,57,1,5,4,1,101,10,44,153,31,4,60,75,22,High School,False,Birmingham,27,female
5493,13,10,5,81,15,12,16,31,102,34,5,37,79,12,High School,False,Birmingham,33,female
5495,16,8,4,19,20,9,29,38,178,34,6,47,98,12,Bachelor,False,London,35,female
5498,3,13,0,28,26,19,30,36,152,33,4,63,105,11,High School,False,London,25,male
5499,10,13,5,45,19,7,10,44,153,31,4,60,75,12,Master,True,other,25,female
5500,80,2,7,8,2,77,12,13,124,35,4,46,62,22,less than high school,False,Birmingham,66,female
5501,13,12,2,73,16,15,38,144,86,31,6,50,70,10,Bachelor,False,other,35,female
5503,16,24,1,20,10,15,18,36,8,34,8,12,91,12,High School,False,London,52,female
5504,5,17,3,35,10,13,30,36,73,34,6,29,92,12,less than high school,True,other,45,female
5506,13,1,85,1,0,5,30,38,36,32,4,34,88,02,less than high school,False,Birmingham,64,female
5508,6,9,3,87,14,10,24,37,107,34,4,51,103,12,High School,True,other,19,female
5509,4,17,5,83,22,6,30,40,72,33,3,59,107,12,Bachelor,False,London,26,female
5510,38,1,3,5,2,91,82,149,137,31,4,100,128,21,less than high school,False,other,30,male
5512,1,18,5,72,17,12,32,54,103,33,5,45,82,12,Master,False,London,61,male
5513,56,1,3,5,2,57,24,37,107,34,4,51,103,22,less than high school,False,Birmingham,72,female
5514,67,1,1,8,0,100,18,36,8,34,8,12,91,22,Master,False,other,74,male
5516,9,20,1,74,8,7,51,56,197,33,5,68,107,11,High School,False,other,24,male
5519,5,18,2,37,15,6,37,50,99,32,5,44,82,12,Bachelor,False,Birmingham,50,female
5521,32,3,57,7,2,13,30,38,36,32,4,34,88,02,Bachelor,False,other,22,male
5522,7,20,5,56,11,6,30,45,125,31,4,58,74,12,Bachelor,False,London,31,female
5526,24,0,103,6,2,10,31,46,90,33,3,67,75,02,High School,False,Birmingham,53,male
5528,26,2,43,0,0,1,47,63,269,33,6,69,85,01,High School,False,Birmingham,24,female
5529,28,0,1,11,1,64,26,30,42,32,4,33,83,22,Master,False,other,37,male
5534,9,14,1,45,14,4,20,46,275,32,6,63,108,11,less than high school,False,London,22,female
5535,5,17,2,74,7,10,25,42,180,36,6,48,74,10,Master,False,other,18,female
5536,31,3,83,0,1,13,36,185,189,33,4,111,110,01,PhD,True,other,31,male
5537,15,24,2,22,7,5,38,40,81,30,6,32,99,12,Bachelor,False,London,20,female
5538,3,9,5,44,19,14,32,48,132,34,6,41,105,12,Bachelor,True,other,24,male
5540,15,12,5,21,11,19,34,68,99,34,4,59,90,12,Bachelor,False,other,27,female
5541,15,14,3,86,7,5,39,53,105,33,5,46,84,12,Master,False,Birmingham,21,female
5542,6,21,3,31,11,16,15,46,162,31,6,43,84,12,High School,False,other,23,male
5544,51,1,2,7,0,96,32,48,132,34,6,41,105,22,Master,False,other,54,male
5546,3,8,2,65,19,19,32,42,56,35,4,42,99,12,less than high school,False,Birmingham,22,female
5548,53,2,6,4,2,73,37,53,206,33,5,66,94,21,less than high school,False,other,35,female
5551,19,2,119,4,0,16,30,43,78,30,5,37,92,02,Bachelor,True,London,41,male
5552,55,2,1,6,2,53,30,38,108,33,5,42,103,22,High School,False,London,36,male
5553,28,4,110,3,2,7,20,66,278,33,5,80,94,01,less than high school,False,London,53,female
5554,36,0,0,5,1,101,30,43,78,30,5,37,92,22,Bachelor,False,other,63,male
5556,12,17,2,76,7,7,36,26,102,32,5,40,73,12,less than high school,False,London,34,female
5557,55,2,3,10,0,58,19,48,169,34,4,68,94,21,High School,False,other,24,female
5558,17,8,3,85,24,9,19,48,169,34,4,68,94,11,High School,True,other,25,female
5560,56,0,3,10,1,50,46,84,246,30,5,82,113,21,High School,False,other,58,male
5562,1,2,66,6,0,15,32,44,92,35,4,51,71,02,High School,False,other,22,female
5563,73,0,7,10,0,73,48,56,253,31,5,78,119,21,Bachelor,True,other,28,male
5564,32,1,59,5,2,3,23,50,137,32,6,41,76,02,Master,False,other,60,male
5566,32,1,94,6,1,17,51,49,194,33,5,66,93,01,Bachelor,False,other,78,male
5567,0,4,119,3,1,15,52,49,195,33,5,66,93,01,Bachelor,False,London,23,male
5568,79,1,4,3,1,53,30,34,102,32,5,40,91,22,Master,False,Birmingham,32,male
5569,33,1,122,7,1,14,31,35,200,32,5,60,100,01,High School,False,London,23,female
5572,34,1,4,8,2,78,51,49,194,33,5,66,93,21,Master,False,London,32,female
5573,12,9,3,71,12,3,52,49,195,33,5,66,93,11,Master,False,Birmingham,24,female
5574,68,1,2,6,0,71,26,33,74,33,8,21,119,22,High School,True,other,22,female
5575,3,21,0,74,22,9,29,25,105,33,6,32,93,12,less than high school,True,London,18,female
5576,7,20,0,74,10,19,25,30,94,32,4,46,76,12,Bachelor,False,other,26,female
5577,3,14,3,19,10,8,53,40,118,34,6,41,99,12,High School,False,London,64,female
5581,4,21,2,67,17,16,26,33,74,33,8,21,119,12,High School,True,other,42,female
5582,71,1,7,8,0,63,25,43,166,33,4,67,89,21,Master,False,Birmingham,20,male
5583,0,8,1,61,12,9,29,25,105,33,6,32,93,12,less than high school,True,other,23,female
5585,6,12,5,33,13,9,27,44,172,33,4,69,103,11,less than high school,True,Birmingham,18,female
5588,4,2,93,4,0,4,27,44,172,33,4,69,103,01,less than high school,True,London,25,male
