Cust_ID,education_level,dependents,city,age,sex
4194,Bachelor,True,London,24,female
4197,Bachelor,False,other,56,male
4199,Bachelor,False,Birmingham,24,female
4200,Bachelor,True,London,37,female
4204,High School,False,other,29,male
4206,less than high school,True,other,59,female
4207,less than high school,True,Birmingham,20,female
4208,High School,True,Birmingham,24,male
4209,High School,False,London,24,female
4210,less than high school,False,London,19,male
4211,High School,False,Birmingham,61,male
4212,Master,True,London,47,female
4213,High School,False,other,23,female
4214,less than high school,True,London,27,female
4215,PhD,True,Birmingham,21,female
4216,High School,False,Birmingham,22,female
4217,High School,False,Birmingham,55,male
4218,Bachelor,False,Birmingham,56,male
4219,High School,False,Birmingham,26,female
4222,less than high school,False,other,67,male
4223,Master,False,Birmingham,22,male
4225,High School,False,Birmingham,26,female
4226,PhD,False,London,47,female
4227,High School,True,Birmingham,54,male
4228,High School,True,Birmingham,22,male
4230,High School,True,other,43,female
4232,Bachelor,True,other,20,female
4233,Bachelor,True,London,21,female
4236,Bachelor,False,other,61,male
4237,Master,True,other,31,female
4238,PhD,False,other,24,female
4239,Bachelor,False,London,18,female
4240,less than high school,True,London,26,female
4241,Bachelor,False,other,26,female
4244,less than high school,True,other,29,male
4248,less than high school,False,Birmingham,30,female
4249,Bachelor,True,Birmingham,24,male
4250,Bachelor,False,Birmingham,24,female
4251,High School,False,other,75,male
4253,High School,True,Birmingham,24,male
4255,Bachelor,True,Birmingham,26,female
4263,less than high school,False,other,23,male
4264,Bachelor,False,London,21,female
4265,Master,False,other,69,female
4267,Bachelor,False,other,56,male
4268,less than high school,False,other,58,male
4270,High School,False,other,25,female
4271,High School,False,London,53,female
4272,Bachelor,True,Birmingham,29,male
4273,Master,False,other,34,male
4274,High School,False,other,18,female
4275,Bachelor,False,London,57,male
4276,High School,False,London,68,female
4278,Bachelor,False,Birmingham,21,female
4279,High School,True,Birmingham,66,male
4280,High School,False,other,27,male
4281,less than high school,True,other,23,male
4282,less than high school,False,other,71,male
4284,Bachelor,False,Birmingham,56,female
4285,High School,True,London,25,male
4286,High School,False,London,25,female
4287,Master,True,other,72,female
4289,Master,False,Birmingham,23,female
4290,Bachelor,False,other,22,female
4292,PhD,False,Birmingham,21,male
4294,Master,False,Birmingham,22,female
4296,High School,False,Birmingham,19,female
4298,Master,False,London,25,female
4299,High School,False,other,64,female
4300,High School,True,London,49,female
4302,Bachelor,True,other,18,female
4303,Bachelor,False,other,23,male
4311,less than high school,False,other,36,female
4312,High School,False,other,23,female
4315,High School,True,Birmingham,69,male
4316,Bachelor,True,Birmingham,21,female
4317,Bachelor,False,other,32,female
4318,High School,False,other,31,female
4319,Master,False,Birmingham,21,female
4320,High School,False,other,21,female
4322,High School,True,London,36,male
4323,less than high school,False,Birmingham,25,female
4324,less than high school,False,Birmingham,34,female
4326,Master,False,Birmingham,21,female
4329,less than high school,True,other,18,female
4330,Master,False,Birmingham,29,male
4331,Bachelor,False,other,42,female
4332,Bachelor,True,other,58,female
4333,less than high school,False,other,37,female
4335,Master,False,Birmingham,22,female
4336,Master,False,Birmingham,41,male
4337,Bachelor,False,Birmingham,38,female
4338,less than high school,False,Birmingham,34,female
4339,High School,False,other,25,female
4340,less than high school,False,Birmingham,59,male
4341,High School,True,London,24,female
4342,Bachelor,False,Birmingham,19,female
4345,High School,True,other,24,male
4346,Bachelor,False,Birmingham,24,female
4347,less than high school,False,Birmingham,27,male
4348,Master,False,other,24,female
4349,less than high school,True,Birmingham,23,male
4351,Bachelor,False,other,73,male
4352,High School,False,Birmingham,49,male
4353,Master,False,Birmingham,26,male
4356,High School,True,Birmingham,24,male
4357,High School,False,London,28,female
4358,High School,False,other,23,male
4359,Master,True,other,20,female
4361,Master,False,London,19,female
4363,Bachelor,True,Birmingham,66,female
4364,Master,False,London,27,female
4366,less than high school,True,other,38,female
4367,High School,False,Birmingham,20,female
4368,Bachelor,False,London,24,female
4372,Master,False,London,26,male
4374,Bachelor,False,London,49,male
4375,High School,False,other,23,female
4377,PhD,True,Birmingham,22,female
4378,Bachelor,True,Birmingham,37,female
4379,Master,False,other,23,female
4380,Master,False,other,43,female
4383,Master,False,other,26,male
4385,Bachelor,False,London,50,female
4387,less than high school,False,Birmingham,72,female
4388,High School,False,London,25,female
4389,High School,True,other,23,female
4394,Bachelor,False,other,49,male
4395,less than high school,True,Birmingham,37,female
4399,Bachelor,True,London,22,male
4400,less than high school,False,Birmingham,29,male
4401,High School,False,Birmingham,19,male
4402,Bachelor,True,Birmingham,24,female
4405,less than high school,True,Birmingham,53,female
4407,less than high school,True,other,27,female
4410,Master,False,other,27,female
4411,Master,True,Birmingham,57,female
4412,PhD,False,other,21,female
4413,Bachelor,False,Birmingham,52,male
4414,High School,False,Birmingham,30,female
4415,Bachelor,False,Birmingham,28,male
4417,Bachelor,False,Birmingham,23,female
4422,High School,False,other,22,male
4423,Bachelor,True,Birmingham,62,female
4424,Master,True,other,21,female
4426,Bachelor,False,other,21,female
4428,Bachelor,False,London,28,female
4431,Master,False,other,24,female
4432,Bachelor,True,London,22,female
4435,High School,True,other,29,female
4437,Bachelor,True,other,24,female
4438,Bachelor,True,Birmingham,20,male
4439,Bachelor,False,other,21,female
4440,Master,False,other,23,male
4441,Bachelor,False,London,21,male
4442,Bachelor,False,other,27,male
4444,Bachelor,True,other,21,male
4446,Master,True,London,20,male
4447,High School,False,Birmingham,22,female
4448,High School,True,London,35,female
4449,Bachelor,True,Birmingham,54,female
4450,Bachelor,False,Birmingham,39,female
4452,less than high school,False,other,59,female
4456,less than high school,False,London,23,female
4457,Bachelor,True,other,40,female
4458,High School,True,other,39,male
4459,less than high school,True,other,22,male
4460,less than high school,False,Birmingham,52,male
4463,less than high school,False,Birmingham,73,male
4464,less than high school,False,London,70,male
4467,Master,False,other,21,male
4468,Bachelor,False,London,32,female
4469,High School,False,other,23,female
4471,High School,True,Birmingham,19,male
4472,High School,True,other,36,male
4475,Bachelor,True,other,52,female
4476,High School,False,other,30,male
4477,less than high school,True,other,23,female
4480,less than high school,True,Birmingham,26,female
4481,less than high school,True,other,55,male
4484,Bachelor,False,Birmingham,61,female
4487,High School,True,Birmingham,21,male
4488,Master,False,Birmingham,20,female
4489,less than high school,True,other,34,female
4490,less than high school,True,Birmingham,23,male
4491,Bachelor,True,London,63,female
4495,less than high school,True,Birmingham,24,female
4497,High School,False,other,28,female
4498,less than high school,False,other,24,male
4499,Master,False,other,19,female
4502,High School,True,other,25,male
4503,less than high school,True,other,38,female
4504,High School,False,other,30,male
4505,High School,False,Birmingham,29,male
4506,High School,False,other,53,male
4509,Bachelor,False,Birmingham,21,male
4512,High School,False,London,52,female
4513,Bachelor,True,Birmingham,64,female
4515,Bachelor,True,Birmingham,37,male
4516,PhD,False,Birmingham,22,female
4517,High School,True,Birmingham,22,female
4518,less than high school,True,London,20,male
4519,less than high school,False,other,24,male
4522,High School,False,other,59,female
4524,High School,True,other,27,female
4525,Master,False,Birmingham,26,female
4526,less than high school,False,other,61,female
4527,Bachelor,False,other,21,male
4528,Bachelor,True,other,23,female
4530,High School,False,other,26,female
4531,less than high school,False,other,70,male
4532,High School,False,London,70,female
4535,Master,False,other,23,female
4536,Bachelor,False,other,35,female
4537,less than high school,True,other,21,male
4539,High School,True,other,56,female
4540,Bachelor,False,Birmingham,26,male
4544,less than high school,True,Birmingham,25,female
4545,Master,False,London,21,male
4546,High School,True,other,67,male
4548,High School,False,other,20,female
4549,Master,False,Birmingham,25,male
4551,Master,False,other,29,male
4553,Bachelor,False,London,59,male
4554,Master,False,other,19,female
4555,High School,True,Birmingham,24,female
4556,Bachelor,False,other,27,female
4557,Master,False,other,51,male
4559,Bachelor,False,London,39,female
4561,Bachelor,False,London,30,male
4562,Bachelor,False,London,24,male
4565,High School,False,Birmingham,66,male
4567,Bachelor,False,other,42,female
4568,Bachelor,False,London,24,female
4569,Bachelor,True,other,21,female
4570,Master,False,Birmingham,23,female
4571,Bachelor,False,Birmingham,21,male
4572,High School,False,London,22,male
4573,High School,False,other,25,male
4575,less than high school,True,Birmingham,26,female
4577,less than high school,True,London,30,male
4578,less than high school,True,other,28,male
4579,High School,False,London,23,female
4582,Master,False,London,20,male
4585,Bachelor,False,other,30,male
4589,less than high school,True,other,35,female
4593,Bachelor,False,Birmingham,20,female
4594,Master,False,Birmingham,37,male
4596,Master,True,other,44,male
4598,Bachelor,False,Birmingham,23,female
4600,Bachelor,False,other,23,female
4601,High School,True,Birmingham,24,female
4603,Bachelor,False,Birmingham,66,male
4604,Bachelor,False,Birmingham,65,female
4605,less than high school,True,other,59,male
4607,Bachelor,False,London,20,female
4608,Bachelor,False,Birmingham,73,male
4611,Bachelor,False,other,73,female
4613,Bachelor,False,other,20,male
4614,Master,False,other,62,male
4615,High School,True,other,34,female
4616,less than high school,True,other,18,female
4617,Master,False,Birmingham,22,female
4619,Master,False,other,67,male
4620,High School,False,Birmingham,40,male
4623,Bachelor,False,other,37,male
4624,less than high school,True,Birmingham,25,female
4625,Bachelor,False,other,57,male
4627,Bachelor,False,other,32,male
4629,Master,False,other,61,male
4630,High School,False,Birmingham,32,male
4632,High School,False,other,29,male
4633,High School,False,Birmingham,33,female
4634,Bachelor,False,Birmingham,56,male
4637,High School,True,Birmingham,61,female
4639,High School,True,other,55,male
4642,High School,False,Birmingham,28,female
4643,High School,False,London,27,female
4644,Master,False,other,29,female
4646,less than high school,False,other,30,female
4649,less than high school,True,Birmingham,19,female
4650,High School,False,other,60,female
4652,Bachelor,False,other,21,male
4653,Bachelor,False,other,37,female
4655,Master,False,London,21,female
4658,Master,False,other,25,female
4659,Bachelor,False,other,20,female
4660,Bachelor,False,other,24,male
4661,Master,True,Birmingham,27,female
4663,less than high school,False,other,22,male
4664,less than high school,False,other,70,female
4665,Bachelor,True,Birmingham,18,female
4667,Bachelor,True,Birmingham,19,female
4668,Bachelor,False,other,33,female
4670,Master,True,Birmingham,27,female
4672,Bachelor,False,London,56,male
4673,Bachelor,False,Birmingham,66,male
4675,Bachelor,True,Birmingham,65,female
4681,Bachelor,False,other,24,female
4682,Master,False,other,69,male
4683,Bachelor,False,Birmingham,25,female
4685,PhD,False,London,25,female
4686,Bachelor,False,Birmingham,25,female
4687,High School,False,London,74,female
4688,PhD,False,London,66,female
4689,High School,False,Birmingham,66,male
4690,less than high school,False,other,29,male
4691,Bachelor,False,other,27,female
4693,Bachelor,False,other,21,male
4696,Bachelor,False,London,18,female
4697,High School,False,other,44,female
4698,Master,False,London,63,female
4701,Bachelor,False,Birmingham,29,male
4702,High School,False,other,64,female
4706,Master,False,other,24,female
4707,Bachelor,False,London,63,male
4709,less than high school,False,other,37,male
4710,High School,True,Birmingham,20,female
4711,High School,False,other,23,female
4712,Master,False,Birmingham,64,female
4714,High School,False,other,19,female
4715,less than high school,True,other,34,female
4717,High School,False,other,18,female
4719,High School,True,Birmingham,25,female
4720,Bachelor,False,other,63,male
4723,Master,False,other,28,female
4724,High School,False,other,21,male
4726,Master,True,Birmingham,18,female
4728,less than high school,True,other,35,female
4729,Master,False,other,26,female
4730,Bachelor,True,other,22,female
4732,less than high school,False,London,60,female
4734,High School,True,other,28,female
4737,Master,False,Birmingham,65,female
4739,Master,True,other,22,male
4740,Master,False,other,30,male
4741,Master,False,Birmingham,28,female
4742,High School,False,London,32,male
4743,Bachelor,True,other,60,male
4744,less than high school,False,other,21,female
4745,Bachelor,False,London,25,female
4746,Bachelor,True,other,22,female
4747,less than high school,True,Birmingham,20,female
4748,High School,True,other,62,female
4750,Bachelor,False,Birmingham,34,female
4751,High School,False,other,22,female
4754,High School,False,other,37,female
4757,Bachelor,True,other,19,female
4760,Master,False,other,63,male
4763,Bachelor,True,other,21,female
4764,PhD,False,Birmingham,34,male
4767,Master,False,Birmingham,26,female
4768,Master,False,Birmingham,35,female
4769,less than high school,True,other,25,male
4770,Master,False,London,28,female
4771,Master,False,Birmingham,19,female
4772,less than high school,True,Birmingham,25,female
4773,High School,False,other,72,male
4775,High School,False,other,18,female
4776,Bachelor,False,other,46,female
4777,Bachelor,False,other,21,female
4778,High School,False,other,32,male
4779,Bachelor,False,other,30,female
4784,Bachelor,False,other,27,male
4785,Bachelor,False,other,22,female
4786,High School,False,Birmingham,29,male
4787,High School,True,Birmingham,30,female
4789,PhD,True,other,23,female
4791,High School,True,Birmingham,21,female
4792,Bachelor,False,other,28,male
4793,Bachelor,False,Birmingham,21,male
4794,High School,True,London,61,male
4795,Master,True,Birmingham,21,male
4796,Bachelor,True,Birmingham,63,female
4797,less than high school,True,Birmingham,35,male
4798,High School,False,other,23,female
4800,less than high school,False,London,49,female
4801,Bachelor,True,other,55,male
4802,High School,True,other,71,female
4803,High School,True,other,20,male
4804,Master,True,London,24,female
4805,Bachelor,False,London,22,female
4806,Bachelor,False,other,19,female
4807,less than high school,False,other,24,female
4808,Bachelor,False,other,61,male
4809,less than high school,False,other,21,female
4810,less than high school,False,other,66,female
4811,Bachelor,False,London,22,female
4812,less than high school,False,London,26,male
4813,High School,True,other,37,male
4814,Bachelor,False,other,23,female
4819,less than high school,False,other,19,female
4821,PhD,True,other,23,male
4824,Bachelor,False,other,27,male
4825,Master,True,other,22,male
4826,High School,False,other,26,female
4827,Bachelor,True,other,27,female
4828,High School,False,Birmingham,31,female
4829,Bachelor,False,Birmingham,21,female
4830,PhD,False,other,35,female
4831,Master,False,Birmingham,37,male
4834,less than high school,True,other,24,female
4835,High School,False,London,37,female
4836,less than high school,False,other,33,female
4839,less than high school,False,other,36,female
4840,High School,False,other,58,male
4844,High School,False,other,25,male
4848,High School,False,London,23,female
4849,High School,True,other,70,female
4850,less than high school,False,other,22,female
4852,less than high school,True,other,31,female
4853,Bachelor,False,other,28,female
4854,High School,False,Birmingham,24,female
4855,less than high school,False,other,24,female
4856,Bachelor,True,other,63,male
4857,Master,False,other,34,male
4858,Bachelor,False,London,59,male
4859,less than high school,False,Birmingham,22,female
4860,Bachelor,True,London,24,female
4863,High School,True,London,25,male
4866,Master,True,Birmingham,27,female
4868,less than high school,True,London,25,female
4869,Bachelor,False,other,26,female
4871,Bachelor,False,Birmingham,21,female
4872,less than high school,True,Birmingham,55,female
4873,Master,False,other,37,female
4874,High School,False,London,47,male
4875,High School,False,other,59,female
4877,less than high school,False,other,21,female
4880,Bachelor,False,Birmingham,24,female
4881,Master,False,other,31,male
4883,Bachelor,True,Birmingham,23,female
4884,less than high school,False,other,30,female
4886,High School,False,other,21,female
4887,PhD,False,other,24,female
4888,Master,False,Birmingham,21,female
4889,Master,False,other,20,female
4892,High School,False,Birmingham,34,female
4893,High School,True,other,18,female
4895,High School,True,London,18,female
4896,High School,True,other,20,female
4898,High School,False,other,22,female
4899,Bachelor,False,other,18,female
4900,Bachelor,False,London,31,male
4901,Bachelor,False,other,36,female
4903,High School,True,other,21,female
4905,Master,False,Birmingham,57,male
4906,Bachelor,False,London,30,male
4907,Master,True,other,21,female
4910,High School,True,other,22,male
4911,Bachelor,True,London,25,female
4915,High School,False,Birmingham,62,male
4916,Bachelor,True,other,26,female
4918,less than high school,True,Birmingham,19,female
4919,less than high school,False,Birmingham,24,female
4920,Master,False,other,27,male
4922,High School,False,other,30,female
4927,Bachelor,False,Birmingham,22,male
4929,Bachelor,False,other,44,female
4930,High School,False,other,28,female
4931,less than high school,False,Birmingham,31,female
4932,Bachelor,False,London,33,male
4935,less than high school,False,Birmingham,21,female
4936,High School,True,London,24,male
4937,Bachelor,False,other,22,male
4938,High School,False,other,63,male
4941,Bachelor,True,other,19,female
4943,Bachelor,False,other,26,female
4944,Bachelor,True,other,20,female
4948,Bachelor,False,other,26,female
4949,less than high school,False,other,21,male
4950,Bachelor,False,other,20,female
4952,High School,False,other,49,female
4956,Master,False,London,30,male
4957,Bachelor,True,other,25,male
4961,less than high school,False,London,35,female
4965,High School,False,other,24,female
4970,Bachelor,True,Birmingham,28,male
4971,High School,True,other,45,female
4972,High School,False,other,44,female
4977,less than high school,False,other,20,female
4978,less than high school,False,Birmingham,30,male
4980,less than high school,True,Birmingham,26,male
4983,less than high school,True,other,38,female
4986,High School,False,other,63,female
4987,Bachelor,True,other,30,female
4989,Bachelor,True,London,54,male
4990,High School,True,other,56,male
4991,less than high school,True,Birmingham,44,female
4994,High School,False,other,73,male
4995,High School,False,other,23,male
4997,Bachelor,True,other,63,male
4999,High School,False,Birmingham,19,female
5001,High School,False,London,29,male
5002,less than high school,False,other,25,female
5004,Bachelor,False,Birmingham,23,male
5005,Bachelor,True,other,22,female
5007,less than high school,True,other,23,female
5010,less than high school,False,other,45,female
5013,High School,False,Birmingham,56,male
5017,Bachelor,False,other,70,male
5018,less than high school,True,Birmingham,21,female
5019,Bachelor,False,Birmingham,37,male
5021,Master,False,London,55,female
5023,Bachelor,False,Birmingham,21,male
5025,High School,False,other,41,female
5026,High School,True,other,21,female
5027,Master,False,Birmingham,53,female
5028,less than high school,True,other,38,female
5029,less than high school,False,other,26,female
5030,less than high school,False,other,24,female
5031,High School,True,Birmingham,60,male
5032,PhD,False,other,32,female
5033,Bachelor,False,other,22,female
5038,Bachelor,False,London,24,male
5041,Master,False,Birmingham,21,male
5042,Bachelor,True,other,21,male
5043,Bachelor,False,Birmingham,68,female
5044,Bachelor,False,other,57,female
5045,less than high school,False,Birmingham,24,male
5047,Bachelor,True,Birmingham,23,female
5048,Bachelor,False,other,29,female
5049,Bachelor,False,other,30,male
5050,High School,False,other,22,male
5052,Master,False,other,21,male
5053,Master,True,London,18,female
5056,less than high school,False,other,30,male
5057,Bachelor,False,Birmingham,63,male
5058,High School,False,Birmingham,51,male
5061,less than high school,True,Birmingham,58,male
5063,less than high school,True,London,23,female
5064,less than high school,True,other,22,female
5065,less than high school,False,London,24,male
5066,High School,True,other,64,female
5067,Master,False,Birmingham,20,female
5068,less than high school,False,Birmingham,68,male
5069,High School,False,other,23,male
5071,Master,False,other,30,male
5074,High School,False,London,28,male
5075,Master,False,Birmingham,20,female
5076,High School,False,Birmingham,20,female
5077,Master,False,Birmingham,26,female
5078,PhD,True,other,22,female
5079,Bachelor,False,other,26,female
5080,Master,False,other,55,male
5085,Bachelor,False,London,31,female
5086,Bachelor,True,Birmingham,63,male
5087,High School,False,Birmingham,57,male
5089,Master,False,other,23,male
5090,High School,False,London,27,male
5091,Bachelor,False,other,27,male
5092,High School,False,London,67,male
5095,High School,True,other,24,male
5097,High School,False,other,24,female
5098,PhD,False,other,27,female
5099,High School,False,Birmingham,64,male
5100,High School,False,Birmingham,24,female
5101,Bachelor,False,other,26,male
5102,High School,False,London,61,female
5103,High School,False,London,27,male
5104,High School,False,other,62,male
5105,less than high school,False,other,20,female
5107,Bachelor,False,other,23,female
5108,less than high school,False,other,20,male
5110,Master,False,other,29,female
5111,High School,False,other,18,female
5112,Master,False,Birmingham,35,female
5113,High School,False,Birmingham,72,male
5114,High School,False,other,27,male
5116,High School,False,other,19,female
5117,High School,False,other,55,female
5118,less than high school,False,Birmingham,64,male
5123,High School,False,other,23,female
5125,PhD,False,London,22,female
5128,Bachelor,False,other,25,female
5129,Bachelor,True,other,29,male
5130,High School,False,London,56,male
5131,High School,False,other,74,male
5132,High School,True,London,25,female
5133,less than high school,True,other,21,female
5134,High School,False,Birmingham,72,male
5135,Master,False,Birmingham,34,female
5137,High School,True,London,25,female
5142,Master,True,other,28,female
5143,Master,True,other,26,female
5144,Bachelor,False,London,24,female
5145,Master,True,other,31,male
5146,High School,True,London,38,female
5148,High School,False,Birmingham,48,male
5151,High School,False,Birmingham,60,female
5152,PhD,True,Birmingham,59,male
5153,Bachelor,False,other,26,female
5154,less than high school,True,other,25,female
5155,less than high school,False,London,19,female
5156,less than high school,False,other,21,female
5157,High School,False,other,21,female
5159,High School,False,Birmingham,22,male
5160,Bachelor,False,Birmingham,24,female
5161,High School,True,London,26,female
5162,Master,False,other,27,female
5163,Bachelor,False,other,22,male
5164,Master,False,other,36,female
5167,Bachelor,False,other,36,female
5168,High School,False,other,54,female
5173,Bachelor,False,other,67,female
5174,High School,False,Birmingham,73,male
5175,Bachelor,False,other,70,female
5176,High School,False,Birmingham,23,male
5177,Bachelor,False,Birmingham,20,female
5178,High School,False,London,18,female
5179,High School,False,other,34,female
5180,Master,False,other,24,male
5181,Master,False,Birmingham,24,female
5183,Master,False,other,34,male
5185,less than high school,False,other,23,female
5186,High School,False,other,45,female
5188,Bachelor,False,other,24,female
5190,Master,False,Birmingham,21,female
5191,Master,False,other,25,male
5192,High School,False,Birmingham,22,female
5193,Bachelor,False,London,20,female
5194,Master,True,other,20,male
5195,High School,True,Birmingham,20,male
5196,less than high school,False,other,19,female
5198,PhD,False,Birmingham,26,male
5199,Bachelor,False,Birmingham,34,male
5200,High School,True,other,23,female
5204,PhD,False,London,34,male
5205,less than high school,True,Birmingham,26,female
5209,Master,True,other,67,male
5210,PhD,False,other,45,male
5212,Master,False,Birmingham,27,female
5213,Bachelor,False,Birmingham,26,male
5214,Master,False,other,70,female
5216,PhD,False,Birmingham,24,male
5217,High School,False,other,19,female
5222,less than high school,False,Birmingham,28,female
5223,Bachelor,True,other,18,female
5224,less than high school,True,other,36,male
5225,Bachelor,False,Birmingham,37,female
5227,High School,False,Birmingham,23,male
5228,less than high school,True,other,18,female
5229,High School,False,other,18,female
5230,Bachelor,True,Birmingham,55,female
5231,Master,False,other,28,female
5232,Master,False,other,18,male
5234,High School,False,other,27,female
5237,Bachelor,False,London,20,female
5238,less than high school,False,London,24,male
5239,less than high school,False,other,54,female
5240,less than high school,True,Birmingham,28,female
5241,less than high school,True,Birmingham,22,male
5247,Bachelor,False,other,30,male
5248,less than high school,False,other,48,male
5249,Bachelor,False,other,41,male
5251,High School,True,other,19,female
5252,High School,True,London,19,female
5253,PhD,True,Birmingham,26,female
5254,Bachelor,False,Birmingham,72,male
5261,High School,False,other,23,female
5263,less than high school,False,Birmingham,25,female
5266,less than high school,False,other,20,male
5267,Master,False,Birmingham,71,female
5269,Master,True,other,39,female
5270,Bachelor,False,Birmingham,28,male
5272,Master,False,other,20,female
5273,PhD,False,other,67,male
5274,less than high school,False,Birmingham,30,male
5275,less than high school,True,Birmingham,27,female
5277,Master,False,London,33,female
5278,Bachelor,False,other,21,male
5279,less than high school,True,Birmingham,26,female
5283,Master,False,London,22,female
5284,Bachelor,False,Birmingham,26,female
5285,Bachelor,False,other,22,female
5286,Master,False,other,29,female
5287,Bachelor,True,other,20,female
5291,Bachelor,False,London,19,female
5292,Bachelor,False,Birmingham,62,male
5293,High School,True,other,18,male
5294,Bachelor,False,other,70,male
5295,Bachelor,True,other,48,male
5296,less than high school,True,London,30,female
5297,Master,False,Birmingham,60,female
5298,Bachelor,False,other,22,male
5299,Master,False,other,26,male
5301,Master,False,other,54,female
5302,Bachelor,False,other,56,female
5303,Bachelor,False,other,21,female
5304,Master,False,other,23,male
5305,Bachelor,False,other,21,female
5308,less than high school,False,other,33,female
5309,Bachelor,False,Birmingham,19,female
5310,Bachelor,True,Birmingham,25,female
5312,High School,True,other,59,female
5313,PhD,False,Birmingham,22,female
5315,PhD,False,other,38,female
5316,Bachelor,False,Birmingham,25,female
5317,High School,False,other,66,male
5320,High School,False,London,29,male
5323,High School,True,other,29,female
5326,less than high school,True,other,24,female
5329,Bachelor,True,Birmingham,33,female
5332,High School,False,Birmingham,19,female
5333,High School,False,Birmingham,39,male
5335,Bachelor,False,Birmingham,66,male
5336,less than high school,True,Birmingham,55,female
5344,Bachelor,True,Birmingham,22,female
5346,less than high school,False,other,21,female
5349,Master,False,Birmingham,56,male
5351,Bachelor,True,London,40,female
5352,High School,False,other,23,female
5354,less than high school,True,Birmingham,23,female
5355,High School,True,London,44,male
5356,Bachelor,True,Birmingham,60,male
5357,High School,False,Birmingham,24,female
5358,High School,True,Birmingham,19,female
5361,High School,False,Birmingham,65,male
5362,Bachelor,False,London,24,female
5363,less than high school,False,London,53,male
5364,less than high school,False,London,35,male
5368,Bachelor,True,Birmingham,28,male
5369,High School,False,other,21,female
5370,less than high school,True,other,26,male
5372,High School,False,Birmingham,66,male
5374,High School,False,Birmingham,79,male
5375,Master,True,London,23,male
5376,High School,True,London,34,male
5377,Master,False,London,25,male
5378,High School,False,other,71,female
5379,High School,False,other,21,male
5380,Bachelor,False,other,58,male
5381,Bachelor,False,other,21,male
5382,High School,True,other,26,male
5385,less than high school,False,London,27,male
5386,Bachelor,False,other,32,female
5387,Bachelor,True,other,23,male
5388,Bachelor,False,other,21,male
5389,less than high school,True,Birmingham,30,male
5390,less than high school,False,London,19,female
5391,High School,True,London,30,male
5392,PhD,True,Birmingham,67,female
5394,Bachelor,False,other,20,female
5396,Bachelor,False,Birmingham,33,male
5398,Bachelor,False,Birmingham,25,female
5399,High School,True,other,27,female
5400,Bachelor,False,other,34,male
5401,Bachelor,False,London,65,female
5402,Bachelor,False,London,60,male
5404,High School,False,Birmingham,21,female
5405,Bachelor,False,London,25,female
5406,Bachelor,False,other,27,male
5407,Bachelor,False,Birmingham,24,female
5409,less than high school,False,other,33,female
5412,Bachelor,False,other,18,female
5413,High School,False,other,21,female
5414,Bachelor,False,other,33,female
5419,Master,True,London,27,male
5422,Bachelor,True,other,31,female
5423,Bachelor,False,other,26,female
5425,Master,False,Birmingham,25,male
5428,High School,False,London,25,female
5429,Master,False,London,35,female
5431,Master,False,London,27,male
5432,Bachelor,True,other,35,male
5433,less than high school,True,Birmingham,35,female
5436,less than high school,False,Birmingham,21,female
5437,Bachelor,False,other,43,female
5438,High School,True,Birmingham,21,female
5440,less than high school,True,Birmingham,74,male
5441,High School,False,other,21,male
5442,less than high school,False,other,26,male
5443,Master,False,London,22,male
5444,High School,True,Birmingham,18,male
5446,High School,False,other,21,female
5448,Bachelor,False,other,18,female
5449,High School,False,Birmingham,20,female
5450,Master,False,London,18,female
5452,High School,False,other,30,male
5454,less than high school,True,London,21,female
5455,Bachelor,False,other,27,male
5456,High School,False,Birmingham,71,female
5457,less than high school,False,other,24,female
5458,Bachelor,False,other,64,female
5459,High School,False,Birmingham,23,female
5460,less than high school,True,Birmingham,66,male
5462,less than high school,False,Birmingham,64,male
5463,High School,False,other,34,male
5466,less than high school,False,other,29,female
5467,Master,False,other,68,male
5468,Bachelor,True,other,25,male
5470,High School,True,London,77,female
5471,High School,False,other,18,female
5472,less than high school,True,London,21,female
5476,Bachelor,False,other,38,female
5477,High School,False,Birmingham,19,male
5478,Master,False,Birmingham,22,female
5479,less than high school,False,other,24,female
5480,less than high school,True,other,27,male
5481,Bachelor,False,London,40,female
5483,Master,True,London,23,male
5485,Bachelor,False,London,36,female
5486,Bachelor,False,other,23,female
5487,less than high school,False,other,72,female
5488,Bachelor,True,Birmingham,27,male
5489,Master,False,other,23,male
5490,less than high school,False,other,29,male
5491,less than high school,True,Birmingham,24,female
5492,High School,False,Birmingham,27,female
5493,High School,False,Birmingham,33,female
5495,Bachelor,False,London,35,female
5498,High School,False,London,25,male
5499,Master,True,other,25,female
5500,less than high school,False,Birmingham,66,female
5501,Bachelor,False,other,35,female
5503,High School,False,London,52,female
5504,less than high school,True,other,45,female
5506,less than high school,False,Birmingham,64,female
5508,High School,True,other,19,female
5509,Bachelor,False,London,26,female
5510,less than high school,False,other,30,male
5512,Master,False,London,61,male
5513,less than high school,False,Birmingham,72,female
5514,Master,False,other,74,male
5516,High School,False,other,24,male
5519,Bachelor,False,Birmingham,50,female
5521,Bachelor,False,other,22,male
5522,Bachelor,False,London,31,female
5526,High School,False,Birmingham,53,male
5528,High School,False,Birmingham,24,female
5529,Master,False,other,37,male
5534,less than high school,False,London,22,female
5535,Master,False,other,18,female
5536,PhD,True,other,31,male
5537,Bachelor,False,London,20,female
5538,Bachelor,True,other,24,male
5540,Bachelor,False,other,27,female
5541,Master,False,Birmingham,21,female
5542,High School,False,other,23,male
